ID_ATIV_ECON_ESTABELECIMENTO,CNAE_PRINCIPAL,DATA_INICIO_ATIVIDADE,IND_POSSUI_ALVARA,ENDERECO_COMPLETO,NOME,NOME_FANTASIA
493057,5611201.0,14-10-2024,NÃO,"Rua PAULINIA, 80, ITAIPU, Belo Horizonte, MG, Brasil",53.733.439 RAISNE KETHELLEN ROCHA CANDIDO,Estabelecimento sem nome
494302,5611201.0,19-10-2024,NÃO,"Rua FLORICENA FARIA FRAGA, 28, SANTA CRUZ, Belo Horizonte, MG, Brasil",57.758.010 ELIELMA OLIVEIRA DOS SANTOS,Estabelecimento sem nome
494844,5611201.0,22-10-2024,NÃO,"Rua AGUIA, 120, MIRAMAR, Belo Horizonte, MG, Brasil",57.792.344 DHENIFFER SILVA CALDEIRA,Estabelecimento sem nome
489797,5611201.0,28-09-2024,NÃO,"Rua LUIZ CLAUDIO ALVES, 5, MADRI, Belo Horizonte, MG, Brasil",57.476.224 VICTOR ANTONIO MIRANDA COSTA,Estabelecimento sem nome
490111,5611201.0,30-09-2024,SIM,"Avenida OLEGARIO MACIEL, 1600, SANTO AGOSTINHO, Belo Horizonte, MG, Brasil",LAGAR TRAGALUZ LTDA,LAGAR TRAGALUZ
491763,5611201.0,07-10-2024,NÃO,"Rua MARIA DA GLORIA COIMBRA, 36, JAQUELINE, Belo Horizonte, MG, Brasil",57.595.596 GLEISON DOS SANTOS DE PAULA,Estabelecimento sem nome
493380,5611201.0,15-10-2024,NÃO,"Rua CONTAGEM, 750, BOA VISTA, Belo Horizonte, MG, Brasil",57.699.406 PEDRO AUGUSTO SOUSA GONCALVES,Estabelecimento sem nome
490457,5611201.0,01-10-2024,NÃO,"Rua LAGO, 324, SAO MARCOS, Belo Horizonte, MG, Brasil",NERIS HAMBURGUERIA ARTESANAL COMERCIO LTDA,NERIS BURGUER
490465,5611201.0,01-10-2024,NÃO,"Rua LAGO, 324, SAO MARCOS, Belo Horizonte, MG, Brasil",FAST BURGUER BH COMERCIO LTDA,FAST BURGUER
490785,5611201.0,02-10-2024,NÃO,"Rua LEONIL PRATA, 482, ALIPIO DE MELO, Belo Horizonte, MG, Brasil",57.535.108 MATHEUS VIEIRA DOS SANTOS,Estabelecimento sem nome
491117,5611201.0,04-10-2024,NÃO,"Rua LAGO, 324, SAO MARCOS, Belo Horizonte, MG, Brasil",TIA LEIA PIZZARIA E COMERCIO LTDA,PIZZARIA DA TIA LEIA
491123,5611201.0,04-10-2024,NÃO,"Rua PINHEIRINHOS, 29, PIRATININGA, Belo Horizonte, MG, Brasil",57.556.890 VINICIUS HENRIQUE RODRIGUES DE OLIVEIRA,Estabelecimento sem nome
491454,5611201.0,06-10-2024,NÃO,"Rua PURUS, 353, CONCORDIA, Belo Horizonte, MG, Brasil",57.577.186 GLEICIANE REGIS RIBEIRO,Estabelecimento sem nome
493411,5611201.0,15-10-2024,NÃO,"Rua DAS PEDRAS, 242, SAO JORGE I, Belo Horizonte, MG, Brasil",57.702.125 LUIZ CARLOS SANTA ROSA,Estabelecimento sem nome
493709,5611201.0,16-10-2024,NÃO,"Avenida SIGMUND WEISS, 119, PILAR, Belo Horizonte, MG, Brasil",57.721.592 ELEN MAGNA DE SOUSA,Estabelecimento sem nome
494017,5611201.0,18-10-2024,NÃO,"Avenida AUGUSTO DE LIMA, 1168, BARRO PRETO, Belo Horizonte, MG, Brasil",57.740.028 VITORIA CRISTINA OLIVEIRA DE JESUS,Estabelecimento sem nome
489832,5611201.0,29-09-2024,NÃO,"Rua ANA LUCIA, 20, AARAO REIS, Belo Horizonte, MG, Brasil",57.480.727 LEONARDO CHICARINI PEREIRA MARTINS,Estabelecimento sem nome
490811,5611201.0,02-10-2024,NÃO,"Rua ITAPEMIRIM, 176, SERRA, Belo Horizonte, MG, Brasil",57.536.396 GABRIELA EMIDIA CARDOSO DA COSTA,Estabelecimento sem nome
491139,5611201.0,04-10-2024,SIM,"Rua CAMPO FORMOSO, 575, SALGADO FILHO, Belo Horizonte, MG, Brasil",BAR E RESTAURANTE KIN CHOPP LTDA,KIN CHOPPS
491147,5611201.0,04-10-2024,NÃO,"Rua IZABEL BUENO, 1359, JARAGUA, Belo Horizonte, MG, Brasil",SOBAR COMERCIO DE ALIMENTOS LTDA,Estabelecimento sem nome
491804,5611201.0,08-10-2024,SIM,"Rua ERICO VERISSIMO, 2247, SANTA MONICA, Belo Horizonte, MG, Brasil",PALAZIO LTDA,PALAZIO
492136,5611201.0,09-10-2024,SIM,"Avenida PRUDENTE DE MORAIS, 251, SANTO ANTONIO, Belo Horizonte, MG, Brasil",VITORIA RESTAURANTE LTDA,DOCES DA VI'DA
494045,5611201.0,18-10-2024,NÃO,"Rua LAGOA DOS PATOS, 271, JARDIM LEBLON, Belo Horizonte, MG, Brasil",57.741.492 ANTONIO DA SILVA RODRIGUES MIRANDA,Estabelecimento sem nome
494371,5611201.0,20-10-2024,NÃO,"Rua BACURI, 370, JOAO PINHEIRO, Belo Horizonte, MG, Brasil",RESTAURANTE E CHURRASCARIA SABORES DO FOGAO A LENHA LTDA,Estabelecimento sem nome
494893,5611201.0,22-10-2024,SIM,"Rua DESEMBARGADOR AMILCAR DE CASTRO, 433, ESTORIL, Belo Horizonte, MG, Brasil",AROMAS BISTRO LTDA,AROMAS BISTRO
492137,5611201.0,09-10-2024,NÃO,"Avenida SINFRONIO BROCHADO, 1257, BARREIRO, Belo Horizonte, MG, Brasil",POSTO 6 COMERCIO DE ALIMENTOS E BEBIDAS LTDA,POSTO 06
493445,5611201.0,16-10-2024,NÃO,"Rua SAO PAULO, 818, CENTRO, Belo Horizonte, MG, Brasil",HOMEMADE HARMONY RESTAURANTE LTDA,HOMEMADE HARMONY (H.H)
493751,5611201.0,17-10-2024,NÃO,"Rua ALABASTRO, 146, SAGRADA FAMILIA, Belo Horizonte, MG, Brasil",57.724.530 GIORGIA PILAR CARDOSO PIRES,Estabelecimento sem nome
494807,5611201.0,22-10-2024,NÃO,"Rua TOBIAS BARRETO, 255, NOVA SUISSA, Belo Horizonte, MG, Brasil",57.789.389 IAGO DE JESUS VASCONCELOS TRABUCO,Estabelecimento sem nome
489862,5611201.0,30-09-2024,NÃO,"Avenida PROFESSOR MARIO WERNECK, 2442, BURITIS, Belo Horizonte, MG, Brasil",57.482.842 ANA LUIZA CEOLIN PAIVA,Estabelecimento sem nome
491187,5611201.0,04-10-2024,SIM,"Avenida MIGUEL PERRELA, 630, CASTELO, Belo Horizonte, MG, Brasil",POMAR DE MINAS DISTRIBUIDORA DE ALIMENTOS LTDA,POMAR DE MINAS
491830,5611201.0,08-10-2024,NÃO,"Rua ANTONIO BANDEIRA, 1005, TUPI B, Belo Horizonte, MG, Brasil",SABOR DE MINAS RESTAURANTE E LANCHONETE LTDA,SABOR DE MINAS
492164,5611201.0,09-10-2024,NÃO,"Rua CURITIBA, 2060, LOURDES, Belo Horizonte, MG, Brasil",AMORA RESTAURANTE LTDA,Estabelecimento sem nome
492171,5611201.0,09-10-2024,SIM,"Rua NILO APARECIDA PINTO, 565, PLANALTO, Belo Horizonte, MG, Brasil",RWR RESTAURANTE LTDA,Estabelecimento sem nome
494626,5611201.0,21-10-2024,NÃO,"Rua PITANGUI, 2433, SAGRADA FAMILIA, Belo Horizonte, MG, Brasil",57.780.209 DIANA DE SOUZA NEVES,Estabelecimento sem nome
101943,5611201.0,12-09-2016,NÃO,"Rua DOM VICOSO, 368, PADRE EUSTAQUIO, Belo Horizonte, MG, Brasil",GUSTAVO SOUZA CAROAMIGO 10434788686,Estabelecimento sem nome
101947,5611201.0,12-09-2016,NÃO,"Rua CAPITAO NELSON ALBUQUERQUE, 235, VENDA NOVA, Belo Horizonte, MG, Brasil",PAULO MARTINS DA SILVA 00127334661,Estabelecimento sem nome
102718,5611201.0,26-09-2016,NÃO,"Avenida DOS SOCIAIS, 270, VILA MARIA, Belo Horizonte, MG, Brasil",FERNANDO SOARES DE SOUZA AFONSO 04272867601,Estabelecimento sem nome
102724,5611201.0,26-09-2016,SIM,"Avenida DOM PEDRO I, 402, ITAPOA, Belo Horizonte, MG, Brasil",M C CHURRASCARIA & RESTAURANTE LTDA,CHURRASCARIA PAMPULHA
102732,5611201.0,26-09-2016,NÃO,"Avenida SANTOS DUMONT, 262, CENTRO, Belo Horizonte, MG, Brasil",IVONETE FERREIRA CARDOSO DA SILVA 99197723649,Estabelecimento sem nome
101643,5611201.0,05-09-2016,NÃO,"Rua PERU, 32, SION, Belo Horizonte, MG, Brasil",JACQUELINE PAULA DE SOUZA 08333676685,Estabelecimento sem nome
102547,5611201.0,22-09-2016,NÃO,"Rua ITAPETINGA, 2032, CACHOEIRINHA, Belo Horizonte, MG, Brasil",CELIA REGINA COSTA DE FREITAS BAPTISTA 01649937628,Estabelecimento sem nome
102561,5611201.0,22-09-2016,NÃO,"Avenida ANTONIO ABRAHAO CARAM, 460, SAO JOSE, Belo Horizonte, MG, Brasil",MJ ALIMENTOS LTDA,Estabelecimento sem nome
102740,5611201.0,26-09-2016,NÃO,"Rua JOSE REZENDE, 208, MONTE AZUL, Belo Horizonte, MG, Brasil",26.241.416 DEIVID LEANDRO GOMES COELHO,Estabelecimento sem nome
102563,5611201.0,22-09-2016,SIM,"Avenida AFONSO VAZ DE MELO, 2025, DIAMANTE, Belo Horizonte, MG, Brasil",IVANI MENDES DE FARIA ANANIAS LTDA,RESTAURANTE MENDES
101722,5611201.0,06-09-2016,NÃO,"Rua OESTE, 11, PRADO, Belo Horizonte, MG, Brasil",GUILHERME CAMPOS ALVES 04430103666,Estabelecimento sem nome
101754,5611201.0,08-09-2016,NÃO,"Rua MARIANO DE ABREU, 89, ESPLANADA, Belo Horizonte, MG, Brasil",WANDERLEY CAETANO ROMUALDO 58589880672,Estabelecimento sem nome
101761,5611201.0,08-09-2016,NÃO,"Rua ELIZABETH, 444, COQUEIROS, Belo Horizonte, MG, Brasil",DIUMARA APARECIDA CARDOSO DE OLIVEIRA 04131270609,CANTINHO DE CASA
102148,5611201.0,15-09-2016,SIM,"Rua PROFESSOR ELOY DE MATTOS, 199, CAMARGOS, Belo Horizonte, MG, Brasil",DU CHEFF STEAKHOUSE LTDA,DU CHEFF STEAKHOUSE
102606,5611201.0,22-09-2016,NÃO,"Rua SAO CIRINEU, 30, OURO MINAS, Belo Horizonte, MG, Brasil",MARIA LENY DOS SANTOS GOMES 70407932615,Estabelecimento sem nome
101521,5611201.0,02-09-2016,SIM,"Rua HENRIQUE BADARO PORTUGAL, 418, BURITIS, Belo Horizonte, MG, Brasil",FAS RESTAURANTE E COMERCIO LTDA,CANTIM BH
101853,5611201.0,09-09-2016,NÃO,"Avenida DOS ENGENHEIROS, 1290, CASTELO, Belo Horizonte, MG, Brasil",MARLUCIO RODRIGO LOPES DE MORAES 05922769618,Estabelecimento sem nome
102470,5611201.0,20-09-2016,NÃO,"Rua GENOVEVA DE SOUZA, 1711, SAGRADA FAMILIA, Belo Horizonte, MG, Brasil",LUDOVIC HENRI PAUL HOUDAYER 23387510861,Estabelecimento sem nome
100290,5611201.0,08-08-2016,SIM,"Avenida RAJA GABAGLIA, 1027, LUXEMBURGO, Belo Horizonte, MG, Brasil",RAMON RIBAS FERNANDES,TEMPERO DA RAJA
100347,5611201.0,09-08-2016,NÃO,"Avenida OLINTO MEIRELES, 1540, SANTA HELENA, Belo Horizonte, MG, Brasil",CELIA HOFMAN DE OLIVEIRA 02646227663,Estabelecimento sem nome
100355,5611201.0,09-08-2016,SIM,"Avenida GUARAPARI, 461, SANTA AMELIA, Belo Horizonte, MG, Brasil",JUCA BRASIL ALIMENTOS LTDA,IMPERIO DO JUCA
100682,5611201.0,17-08-2016,NÃO,"Rua GERALDO MARTINS DA SILVA, 192, JAQUELINE, Belo Horizonte, MG, Brasil",25.968.182 DANIELLE APARECIDA DOS SANTOS,Estabelecimento sem nome
101037,5611201.0,24-08-2016,NÃO,"Rua PADRE FEIJO, 831, VERA CRUZ, Belo Horizonte, MG, Brasil",RENATA LUCIA DOS SANTOS 08656372610,Estabelecimento sem nome
101067,5611201.0,25-08-2016,NÃO,"Rua ARTHUR LUCCHESI, 730, SANTA HELENA, Belo Horizonte, MG, Brasil",TOMMASO APARECIDO BOMPAROLA 53198743672,Estabelecimento sem nome
100766,5611201.0,18-08-2016,SIM,"Rua CONTAGEM, 682, BOA VISTA, Belo Horizonte, MG, Brasil",EXCALIBURGER HAMBURGUERIA ARTESANAL LTDA,EXCALIBURGER - HAMBURGUERIA ARTESANAL
101120,5611201.0,26-08-2016,NÃO,"Rua SAO ROQUE, 1140, SAGRADA FAMILIA, Belo Horizonte, MG, Brasil",LUCIO CLERIO ANUNCIACAO 99283514653,Estabelecimento sem nome
101126,5611201.0,26-08-2016,NÃO,"Avenida DO CONTORNO, 8831, GUTIERREZ, Belo Horizonte, MG, Brasil",EBJ MASSAS E CARNES LTDA,EBJ MASSAS E CARNES LTDA
101128,5611201.0,26-08-2016,NÃO,"Avenida JOAO ROLLA FILHO, 10, DIAMANTE, Belo Horizonte, MG, Brasil",HELIO ALEXANDRE DOS SANTOS 03830852681,Estabelecimento sem nome
100455,5611201.0,10-08-2016,NÃO,"Avenida AMOR DE NOSSA VIDA, 9, VILA MARIA, Belo Horizonte, MG, Brasil",LUANA FARIA PENA DA SILVA 07300199690,Estabelecimento sem nome
101143,5611201.0,26-08-2016,NÃO,"Rua KIMBERLITA, 453, SANTA TEREZA, Belo Horizonte, MG, Brasil",VALERIA NORONHA MELCHIORS 46767363049,Estabelecimento sem nome
100477,5611201.0,10-08-2016,NÃO,"Rua CAPITAO GUSTAVO MURGEL, 200, CAICARAS, Belo Horizonte, MG, Brasil",ZANE DA PIEDADE MACEDO GODINHO 86122681687,Estabelecimento sem nome
100484,5611201.0,11-08-2016,SIM,"Rua DOS GUAJAJARAS, 295, LOURDES, Belo Horizonte, MG, Brasil",UKAI CULINARIA ORIENTAL LTDA,UKAI SUSHI HOUSE
100822,5611201.0,19-08-2016,NÃO,"Rua EDMAR COLINI FERREIRA, 465, MANTIQUEIRA, Belo Horizonte, MG, Brasil",MAGMAR PEREIRA DA SILVA 80198899653,Estabelecimento sem nome
100825,5611201.0,19-08-2016,NÃO,"Rua LUIZA EFIGENIA SILVA, 212, CAMARGOS, Belo Horizonte, MG, Brasil",TONY RAYNE MAGALHAES 02609922671,Estabelecimento sem nome
101156,5611201.0,26-08-2016,SIM,"Rua CRAVINAS, 345, ESPLANADA, Belo Horizonte, MG, Brasil",SAL DA TERRA RESTAURANTE LTDA,Estabelecimento sem nome
100189,5611201.0,05-08-2016,NÃO,"Rua IVALDIR ALVES PEDROSA, 45, LINDEIA, Belo Horizonte, MG, Brasil",TIAGO BARBOSA ROCHA 11605247693,Estabelecimento sem nome
100221,5611201.0,05-08-2016,SIM,"Praça MANOEL BATISTA BAIA, 241, MANTIQUEIRA, Belo Horizonte, MG, Brasil",25.391.242 ELIAS FERNANDO DA SILVA PEREIRA,Estabelecimento sem nome
101245,5611201.0,29-08-2016,NÃO,"Praça CHUI, 309, JOAO PINHEIRO, Belo Horizonte, MG, Brasil",LUCIANA ADRIANA DE ALMEIDA BASTOS 65065760659,Estabelecimento sem nome
193642,5611201.0,28-08-2018,NÃO,"Rua HELIO MARINI, 210, MINASCAIXA, Belo Horizonte, MG, Brasil",CLADIANE GERALDO 07534646677,CANTINA DA CLAUDIA
193962,5611201.0,30-08-2018,NÃO,"Rua JOAO LEMOS, 41, ACAIACA, Belo Horizonte, MG, Brasil",RESTAURANTE CAMBUQUIRA LTDA,CAMBUQUIRA MARMITARIA
194289,5611201.0,04-09-2018,NÃO,"Rodovia ANEL RODOVIARIO CELSO MELLO AZEVEDO, 20901, SUZANA, Belo Horizonte, MG, Brasil",NUTRIQUALITY ALIMENTOS LTDA,CCE-ECT
194936,5611201.0,12-09-2018,NÃO,"Avenida ABILIO MACHADO, 605, SAO SALVADOR, Belo Horizonte, MG, Brasil",DANIELLE HELIODORO RODRIGUES 06676779684,RESTAURANTE IMPERIAL
195592,5611201.0,19-09-2018,NÃO,"Rua PARAOQUENA, 110, NOVA GRANADA, Belo Horizonte, MG, Brasil",31.544.368 MARIA APARECIDA DE JESUS FERREIRA,RESTAURANTE ALOHA
195904,5611201.0,21-09-2018,NÃO,"Rua EDMON DE SOUSA MELO, 33, VILA TIROL, Belo Horizonte, MG, Brasil",ELZEMAR CELIO DE OLIVEIRA JUNIOR 14279839689,JUNIOR REFEICOES TELE MARMITEX
424299,5611201.0,11-10-2023,NÃO,"Rua CONEGO CALDEIRA BRANT, 215, BONSUCESSO, Belo Horizonte, MG, Brasil",52.509.407 HOBERDAN FERNANDES JUNIOR,LA CASA DE MASSA
419550,5611201.0,12-09-2023,SIM,"Rua GRAO MOGOL, 299, CARMO, Belo Horizonte, MG, Brasil",IONARIA BARRETO GOURMET LTDA,BUFFET IONARIA BARRETO
420510,5611201.0,18-09-2023,SIM,"Avenida RAJA GABAGLIA, 2671, SAO BENTO, Belo Horizonte, MG, Brasil",J Y L EMPREENDIMENTOS LTDA,Estabelecimento sem nome
420511,5611201.0,10-10-2023,SIM,"Avenida RAJA GABAGLIA, 2671, SAO BENTO, Belo Horizonte, MG, Brasil",J Y L EMPREENDIMENTOS LTDA,Estabelecimento sem nome
420819,5611201.0,20-09-2023,NÃO,"Rua PIRAI, 214, CONCORDIA, Belo Horizonte, MG, Brasil",52.247.857 RAFAELA CRISTINA INACIO,ACAI CONCORDIA ZERO HORAS
420824,5611201.0,20-09-2023,NÃO,"Rua ITAJUBA, 913, FLORESTA, Belo Horizonte, MG, Brasil",29.108.267 CARLOS ALEXANDRE BARBOSA,RESTAURANTE CONCEITO
421149,5611201.0,21-09-2023,SIM,"Rua CASTELO DE OBIDOS, 566, CASTELO, Belo Horizonte, MG, Brasil",RESTAURANTE E PIZZARIA PAIM LTDA,Estabelecimento sem nome
433164,5611201.0,11-12-2023,SIM,"Rua EDUARDO CERQUEIRA, 50, SANTA AMELIA, Belo Horizonte, MG, Brasil",53.163.740 WILLIAM SILVA PRATA,Estabelecimento sem nome
434738,5611201.0,21-12-2023,NÃO,"Rua GUANDU, 137, SANTA EFIGENIA, Belo Horizonte, MG, Brasil",53.285.461 GABRIEL BRAGA DE OLIVEIRA,Estabelecimento sem nome
431220,5611201.0,27-11-2023,SIM,"Avenida BARAO HOMEM DE MELO, 329, NOVA GRANADA, Belo Horizonte, MG, Brasil",RESTAURANTE E LANCHONETE NUPATTO II LTDA,Estabelecimento sem nome
430252,5611201.0,21-11-2023,NÃO,"Rua DESEMBARGADOR JOSE BURNIER, 240, CASTELO, Belo Horizonte, MG, Brasil",52.949.152 JOSE ANTONIO DA PAIXAO,Estabelecimento sem nome
431235,5611201.0,27-11-2023,NÃO,"Rua MARILIA DE DIRCEU, 145, LOURDES, Belo Horizonte, MG, Brasil",53.018.282 FELIPE BELISARIO SANTANA,Estabelecimento sem nome
432554,5611201.0,05-12-2023,SIM,"Avenida GETULIO VARGAS, 1714, SAVASSI, Belo Horizonte, MG, Brasil",ZAS EMPREENDIMENTOS LTDA,Estabelecimento sem nome
432556,5611201.0,05-12-2023,SIM,"Avenida PRUDENTE DE MORAIS, 40, CIDADE JARDIM, Belo Horizonte, MG, Brasil",PRIME ASSADOS E GRELHADOS LTDA,TUDO LEGAL
429956,5611201.0,19-11-2023,NÃO,"Rua HERMENEGILDO CHAVES MONZECA, 35, TUPI A, Belo Horizonte, MG, Brasil",52.931.239 NELI MAIER DE AQUINO,Estabelecimento sem nome
432894,5611201.0,07-12-2023,NÃO,"Rua PADRE PEDRO PINTO, 6150, MARIA HELENA, Belo Horizonte, MG, Brasil",53.138.846 LUIZ ARTHUR CONCEICAO COSTA,Estabelecimento sem nome
429962,5611201.0,20-11-2023,NÃO,"Rua JOSE DE OLIVEIRA, 535, MILIONARIOS, Belo Horizonte, MG, Brasil",52.932.235 SERGIO NEVES COSTA JUNIOR,Estabelecimento sem nome
431275,5611201.0,27-11-2023,NÃO,"Avenida AUGUSTO DE LIMA, 744, CENTRO, Belo Horizonte, MG, Brasil",53.022.113 WELLINGTON HENRIQUE PAIM,Estabelecimento sem nome
431604,5611201.0,29-11-2023,NÃO,"Rua PERIMETRAL, 204, PRADO, Belo Horizonte, MG, Brasil",53.041.937 VANESSA AMANDA MONTANARI DIAS,Estabelecimento sem nome
431929,5611201.0,30-11-2023,SIM,"Avenida DOM PEDRO II, 1633, CARLOS PRATES, Belo Horizonte, MG, Brasil",53.065.089 MICLEILDES SILVA SANTOS,Estabelecimento sem nome
433250,5611201.0,12-12-2023,NÃO,"Rua TEBAS, 1013, ALTO VERA CRUZ, Belo Horizonte, MG, Brasil",53.169.097 JOYCE DA SILVA GOMES PAULISTA,Estabelecimento sem nome
429982,5611201.0,20-11-2023,NÃO,"Rua LAGO DO JUNCO, 53, JARDIM ATLANTICO, Belo Horizonte, MG, Brasil",52.934.201 LIDIA RAMOS DE FREITAS,Estabelecimento sem nome
429991,5611201.0,20-11-2023,NÃO,"Rua ANTONIO MARIANO DE ABREU, 1030, PAULO VI, Belo Horizonte, MG, Brasil",52.934.910 PABLO LUIZ APOLINARIO PEREIRA,Estabelecimento sem nome
430979,5611201.0,24-11-2023,NÃO,"Rua DOUTOR JOSE SEVERINO LIMA JUNIOR, 83, NOVO SAO LUCAS, Belo Horizonte, MG, Brasil",52.998.332 WELINGTON SILVA DO NASCIMENTO,Estabelecimento sem nome
431613,5611201.0,29-11-2023,SIM,"Rua PROFESSOR CARLOS TUNES, 10, PALMEIRAS, Belo Horizonte, MG, Brasil",ESPETO MAIS LTDA,ESPETO MAIS
433914,5611201.0,15-12-2023,NÃO,"Avenida OTACILIO NEGRAO DE LIMA, 10700, BRAUNAS, Belo Horizonte, MG, Brasil",MIRANTE PAMPULHA LTDA,MIRANTE PAMPULHA
430335,5611201.0,21-11-2023,NÃO,"Rua PADRE PEDRO PINTO, 2864, LETICIA, Belo Horizonte, MG, Brasil",52.955.329 ANA CLARA TEIXEIRA DOS SANTOS,Estabelecimento sem nome
432954,5611201.0,09-12-2023,NÃO,"Avenida VILARINHO, 365, VILA CLORIS, Belo Horizonte, MG, Brasil",53.150.805 PEDRO HENRIQUE CAMPOS DOS SANTOS,Estabelecimento sem nome
430676,5611201.0,23-11-2023,SIM,"Rua CONSELHEIRO QUINTILIANO SILVA, 55, SANTO ANTONIO, Belo Horizonte, MG, Brasil",LGE LTDA,VILA DO ESPETO
431004,5611201.0,25-11-2023,SIM,"Rua GONCALVES DIAS, 2904, SANTO AGOSTINHO, Belo Horizonte, MG, Brasil",TLP ALIMENTACAO E ENTRETENIMENTO LTDA,HOJE TEM
432974,5611201.0,10-12-2023,NÃO,"Avenida ANTONIO ABRAHAO CARAM, 616, SAO JOSE, Belo Horizonte, MG, Brasil",MINEIRAO SPORT BAR LTDA,MINEIRAO SPORT BAR
310812,5611201.0,04-08-2021,NÃO,"Rua ANA DE ALVARENGA CAMPOS, 417, CEU AZUL, Belo Horizonte, MG, Brasil",ESPETO BOI NA BRASA LTDA,ESPETO BOI NA BRASA
312394,5611201.0,16-08-2021,NÃO,"Beco FREI MARIANO, 192, SAO FRANCISCO DAS CHAGAS, Belo Horizonte, MG, Brasil",BRUNO HENRIQUE FERREIRA RAMOS 12039212680,B ACAI
313335,5611201.0,22-08-2021,NÃO,"Rua TUCUMAN, 482, SAO GERALDO, Belo Horizonte, MG, Brasil",ALEXON STEFANINI DA SILVA 00138440670,STEFANINI CIA
313339,5611201.0,22-08-2021,NÃO,"Rua MARIA ROSA DA SILVA, 604, MANTIQUEIRA, Belo Horizonte, MG, Brasil",KAREN BARBOSA ANDRADE DE SOUZA 01827245654,SK LANCHES
313633,5611201.0,24-08-2021,NÃO,"Rua DONA HELENA, 141, NOVA CINTRA, Belo Horizonte, MG, Brasil",ANDREIA MARIA RISSON 03867806683,RESTAURANTE DA VOVO
313638,5611201.0,24-08-2021,NÃO,"Avenida TERESA CRISTINA, 5330, BETANIA, Belo Horizonte, MG, Brasil",CREONICE OLIVEIRA QUEIROZ 09366673627,BAR E RESTAURANTE ACONCHEGO
314222,5611201.0,27-08-2021,SIM,"Rua ANTONIO ALEIXO, 592, LOURDES, Belo Horizonte, MG, Brasil",EL MAI LTDA,EL MAI
314228,5611201.0,27-08-2021,NÃO,"Rua DOS JAVAES, 428, SANTA MONICA, Belo Horizonte, MG, Brasil",FERNANDA BATISTA SANTOS 10731561686,MAE E FILHA - TEMPERO DE CASA
310501,5611201.0,02-08-2021,NÃO,"Rua MEDEIROS, 105, MINASLANDIA, Belo Horizonte, MG, Brasil",FERNANDO MARIO RODRIGUES DE ALMEIDA 11152647610,HUNGRYSHARK
310837,5611201.0,04-08-2021,NÃO,"Rua SAO LAZARO, 205, SAGRADA FAMILIA, Belo Horizonte, MG, Brasil",HELDER OLIVEIRA PIRANGUENSE,BLACK TOP
313351,5611201.0,22-08-2021,NÃO,"Rua ALIPIO DE MELO, 70, JARDIM MONTANHES, Belo Horizonte, MG, Brasil",ALEXANDER PEREIRA ANTUNES 01473915635,RESTAURANTE KIGOSTO
313652,5611201.0,24-08-2021,NÃO,"Rua DOS BENEDITINOS, 177, PLANALTO, Belo Horizonte, MG, Brasil",WALLISON DAS MERCES CHAGAS 06912474632,WR RESTAURANTE E HAMBURGUERIA
314252,5611201.0,19-08-2021,NÃO,"Rua DALMI CECILIO, 26, JARDIM GUANABARA, Belo Horizonte, MG, Brasil",TIAGO VASCONCELOS PIMENTA DE LIMA 08656915681,TO COM FOME PIZZARIA HAMBURGUERIA
314555,5611201.0,30-08-2021,SIM,"Avenida GENERAL OLIMPIO MOURAO FILHO, 811, PLANALTO, Belo Horizonte, MG, Brasil",HAMBURGUERIA PLANALTO E COMERCIO LTDA,ACAI PLANALTO BH
314566,5611201.0,30-08-2021,NÃO,"Rua COLETORA, 370, VILA PINHO, Belo Horizonte, MG, Brasil",43.334.971 DOUGLAS ALVES DE FREITAS,BOA PIZZA
315046,5611201.0,02-09-2021,SIM,"Avenida CLARA NUNES, 55, RENASCENCA, Belo Horizonte, MG, Brasil",LUIZ E ORLANDI LTDA,STOCK BEER
310843,5611201.0,04-08-2021,NÃO,"Rua FUED MANSUR KFURI, 212, DOM SILVERIO, Belo Horizonte, MG, Brasil",ISABELE LUIZA DA SILVA 15185831642,RESTAURANTE COMIDA MINEIRA DA BEL
310847,5611201.0,04-08-2021,NÃO,"Rua SANTAREM, 327, NOVA CINTRA, Belo Horizonte, MG, Brasil",SUELY PEREIRA ROCHA 11110922655,DANYS GOUMERT
311168,5611201.0,05-08-2021,NÃO,"Avenida PORTUGAL, 4020, JARDIM ATLANTICO, Belo Horizonte, MG, Brasil",CANTINHO DA FIA LTDA,CANTINHO DA FIA
311169,5611201.0,26-06-2024,SIM,"Rua DOS ASTECAS, 2722, SANTA MONICA, Belo Horizonte, MG, Brasil",CANTINHO DA FIA LTDA,FIA BAR E RESTAURANTE
311785,5611201.0,11-08-2021,SIM,"Avenida JOAO XXIII, 29, ALIPIO DE MELO, Belo Horizonte, MG, Brasil",RR GUARIENTO LTDA,FRANGO FRITO
312101,5611201.0,12-08-2021,SIM,"Rua APORE, 135, APARECIDA, Belo Horizonte, MG, Brasil",MARISA EVANGELISTA DOS SANTOS VASCONCELLOS 76997715672,RESTAURANTE E LANCHONETE DA MARISA - COMIDA MINEIRA
312114,5611201.0,12-08-2021,SIM,"Avenida PRESIDENTE CARLOS LUZ, 700, CAICARAS, Belo Horizonte, MG, Brasil",PIZZARIA NAPOLI LTDA,PIZZA ANAPOLIS CAICARA
