ID_ATIV_ECON_ESTABELECIMENTO,CNAE_PRINCIPAL,DATA_INICIO_ATIVIDADE,IND_POSSUI_ALVARA,ENDERECO_COMPLETO,NOME,NOME_FANTASIA,GEOMETRIA,CDB,COORDS
85342,5611204.0,19-10-2015,NÃO,"AVENIDA NOSSA SENHORA DE FATIMA, 2677, CARLOS PRATES, BELO HORIZONTE, MG, BRASIL",DEBORA DUARTE DA SILVA 93558163672,ESTABELECIMENTO SEM NOME,POINT (609304.80 7797422.54),0,"-19.9146139, -43.9526130"
1644,5611201.0,04-10-1994,SIM,"AVENIDA DOUTOR CRISTIANO GUIMARAES, 1911, PLANALTO, BELO HORIZONTE, MG, BRASIL",DIVINA GULA BUFFET E LANCHONETE LTDA,FOGÃO DE MINAS,POINT (609556.43 7806195.70),81,"-19.8218257, -43.9525990"
1649,5611201.0,18-04-1994,SIM,"RUA GONCALVES DIAS, 818, SAVASSI, BELO HORIZONTE, MG, BRASIL",TENTACAO LANCHES LTDA,TENTACAO LANCHES,POINT (611725.62 7795655.09),0,"-19.9326638, -43.9313414"
1653,5611201.0,04-01-1993,NÃO,"AVENIDA OTACILIO NEGRAO DE LIMA, 11840, GARCAS, BELO HORIZONTE, MG, BRASIL",JUVENAL FERREIRA DOS SANTOS,ASSIM OU ASSADO,POINT (604797.23 7805332.90),0,"-19.8437830, -43.9990189"
1692,5611201.0,01-06-1994,SIM,"AVENIDA OLEGARIO MACIEL, 1600, SANTO AGOSTINHO, BELO HORIZONTE, MG, BRASIL",CHAPPATUTTI LTDA,PIZZA PAZZA,POINT (610222.34 7796116.66),0,"-19.9281198, -43.9473471"
1662,5611204.0,25-06-1994,SIM,"RUA EDUARDO CARLOS, 5, ARAGUAIA, BELO HORIZONTE, MG, BRASIL",BAR E RESTAURANTE PANORAMA LTDA,BAR E RESTAURANTE PANORAMA,POINT (604658.59 7789184.70),0,"-19.9902015, -44.0008435"
1637,5611204.0,01-06-1994,SIM,"AVENIDA SANTOS DUMONT, 387, CENTRO, BELO HORIZONTE, MG, BRASIL",BAR E LANCHONETE BR LTDA,ESTABELECIMENTO SEM NOME,POINT (611206.71 7797452.17),0,"-19.9150376, -43.9408267"
2073,5611201.0,01-06-1995,SIM,"RUA PERNAMBUCO, 781, SAVASSI, BELO HORIZONTE, MG, BRASIL",MADY COMERCIO LTDA,ESTABELECIMENTO SEM NOME,POINT (611522.51 7795448.98),0,"-19.9342918, -43.9343377"
135244,5611204.0,05-06-2014,NÃO,"RUA RAIMUNDO CORREA, 8, UNIVERSO, BELO HORIZONTE, MG, BRASIL",ARLINDO CAMILO DO NASCIMENTO 74184547672,ESTABELECIMENTO SEM NOME,POINT (606662.09 7806798.02),0,"-19.8320059, -43.9812448"
135271,5611201.0,06-06-2014,NÃO,"RUA VITORIO MARCOLA, 33, CRUZEIRO, BELO HORIZONTE, MG, BRASIL",ANCHIETA BAR E RESTAURANTE LTDA,ANCHIETA BOTEQUIM,POINT (612007.77 7794326.78),0,"-19.9445050, -43.9289323"
134948,5611204.0,28-05-2014,SIM,"AVENIDA BERNARDO DE VASCONCELOS, 1309, SANTA CRUZ, BELO HORIZONTE, MG, BRASIL",VALADARES BAR LTDA,BAR DO JANDERSON,POINT (610981.00 7801104.02),0,
135869,5611204.0,26-06-2014,NÃO,"RUA INDEPENDENCIA, 673, CABANA DO PAI TOMAS, BELO HORIZONTE, MG, BRASIL",ONESIO LOPES DA SILVA,BAR E LANCHONETE PETISCO,POINT (604614.55 7794142.67),0,"-19.9470193, -44.0009284"
135303,5611201.0,06-06-2014,NÃO,"PRAÇA ESTEVAO LUNARDI, 100, HORTO, BELO HORIZONTE, MG, BRASIL",ARENA DO ESPETO LTDA,ARENA DO ESPETO,POINT (613179.48 7797975.63),0,"-19.9112465, -43.9186009"
135306,5611201.0,06-06-2014,SIM,"AVENIDA RAJA GABAGLIA, 2654, ESTORIL, BELO HORIZONTE, MG, BRASIL",BUFFET FAZ DE CONTA LTDA,FAZ DE CONTA,POINT (609075.98 7792691.71),0,"-19.9609974, -43.9574204"
135329,5611204.0,08-06-2014,NÃO,"RUA ARGENITA, 38, PARAISO, BELO HORIZONTE, MG, BRASIL",MARIA DE FATIMA RESENDE DA SILVA 11535870680,ESTABELECIMENTO SEM NOME,POINT (614166.07 7797356.53),0,"-19.9161289, -43.9089266"
135579,5611201.0,16-06-2014,SIM,"RUA CURI, 748, SAO GERALDO, BELO HORIZONTE, MG, BRASIL",20.452.960 VANDERSON JACINTO DA SILVA,ESTABELECIMENTO SEM NOME,POINT (615705.43 7799032.08),0,"-19.9013779, -43.8947513"
135617,5611201.0,17-06-2014,NÃO,"RUA DOS GOITACAZES, 71, CENTRO, BELO HORIZONTE, MG, BRASIL",20.463.330 ELZA FERREIRA DA SILVA,ESTABELECIMENTO SEM NOME,POINT (611162.17 7796653.95),0,"-19.9226105, -43.9402760"
135993,5611204.0,30-06-2014,NÃO,"RUA EMILIA ALVES DO VALE, 10, ESTRELA DO ORIENTE, BELO HORIZONTE, MG, BRASIL",MARCELO DE ANDRADE FELIPE 90256891672,ESTABELECIMENTO SEM NOME,POINT (605638.33 7792294.76),0,"-19.9648313, -43.9886091"
135362,5611204.0,09-06-2014,NÃO,"RUA AMARANTO, 311, LINDEIA, BELO HORIZONTE, MG, BRASIL",VICENTE BATISTA 25575821668,ESTABELECIMENTO SEM NOME,POINT (599300.28 7790876.86),0,"-19.9765535, -44.0497859"
136086,5611201.0,01-07-2014,NÃO,"RUA LUANDA, 321, CANAA, BELO HORIZONTE, MG, BRASIL",PAULO FERNANDES PONTEL 27765830600,ESTABELECIMENTO SEM NOME,POINT (610201.39 7810668.73),0,"-19.7947855, -43.9480803"
135641,5611204.0,18-06-2014,SIM,"RUA CANARIO, 700, GOIANIA, BELO HORIZONTE, MG, BRASIL",VANESSA APARECIDA JANUARIO 84385316600,ESTABELECIMENTO SEM NOME,POINT (615516.47 7802960.67),0,"-19.8660617, -43.8967190"
135645,5611201.0,18-06-2014,NÃO,"RUA RIO DE JANEIRO, 1434, LOURDES, BELO HORIZONTE, MG, BRASIL","SAVE POINT RESTAURANTE, BAR E CAFETERIA LTDA",SAVE POINT,POINT (610847.42 7796261.44),0,"-19.9258140, -43.9404836"
135921,5611204.0,27-06-2014,NÃO,"RUA ANAPURUS, 345, SAO GABRIEL, BELO HORIZONTE, MG, BRASIL",AISLAN FONSECA DIAS DA SILVA 07605517661,ESTABELECIMENTO SEM NOME,POINT (613462.89 7804202.93),0,"-19.8559130, -43.9185804"
135397,5611204.0,10-06-2014,NÃO,"AVENIDA FINLANDIA, 55, EUROPA, BELO HORIZONTE, MG, BRASIL",FERNANDA DOS REIS MIRANDA 08005335695,ESTABELECIMENTO SEM NOME,POINT (608705.55 7810256.38),0,"-19.7995904, -43.9627611"
135414,5611201.0,10-06-2014,NÃO,"RUA JOAO GUALBERTO DOS SANTOS, 675, CEU AZUL, BELO HORIZONTE, MG, BRASIL",CHURRASQUINHO DO MARCELAO LTDA,CHURRASQUINHO DO MARCELAO,POINT (604564.82 7807468.88),0,"-19.8258515, -44.0014206"
135994,5611201.0,30-06-2014,SIM,"RUA GRAO PARA, 185, SANTA EFIGENIA, BELO HORIZONTE, MG, BRASIL",JACINTA COMERCIO ALIMENTOS E BEBIDAS LTDA,ESTABELECIMENTO SEM NOME,POINT (612838.92 7796589.90),0,"-19.9238180, -43.9218827"
135096,5611201.0,02-06-2014,NÃO,"RUA ROBERTO LUCIO AROEIRA, 115, ITAPOA, BELO HORIZONTE, MG, BRASIL",ADMA ROCHA SALVIANO DE FARIA 00524632650,ESTABELECIMENTO SEM NOME,POINT (609394.81 7805872.38),0,"-19.8395010, -43.9545375"
135142,5611201.0,03-06-2014,NÃO,"RUA BRUXELAS, 283, EUROPA, BELO HORIZONTE, MG, BRASIL",JACI SOARES NUNES 02865492800,ESTABELECIMENTO SEM NOME,POINT (607842.63 7809789.86),0,"-19.8049265, -43.9702245"
135156,5611204.0,04-06-2014,NÃO,"RUA ARACAJU, 77, SANTO ANDRE, BELO HORIZONTE, MG, BRASIL",EVA LUCIA PINTO DE QUEIROZ 03324399688,ESTABELECIMENTO SEM NOME,POINT (609494.54 7799143.05),0,"-19.8995415, -43.9554113"
136123,5611201.0,02-07-2014,SIM,"RUA DEPUTADO CLAUDIO PINHEIRO DE LIMA, 191, GLORIA, BELO HORIZONTE, MG, BRASIL",CERVEJARIA E RESTAURANTE GOLE & GULA LTDA,GOLE & GULA,POINT (604316.66 7798160.01),0,"-19.9051342, -44.0068782"
135509,5611204.0,13-06-2014,SIM,"RUA WALDEMAR ROCHA, 77, DOM BOSCO, BELO HORIZONTE, MG, BRASIL",ALDAIR EUSTAQUIO DOS REIS CAMARA 61156442672,ESTABELECIMENTO SEM NOME,POINT (604287.28 7797528.04),0,"-19.9150482, -44.0037830"
135774,5611201.0,24-06-2014,NÃO,"RUA FURQUIM WERNECK, 529, TUPI A, BELO HORIZONTE, MG, BRASIL",APARECIDA LIMA ALVES 06785197651,ESTABELECIMENTO SEM NOME,POINT (612971.26 7805783.91),0,
135791,5611201.0,25-06-2014,NÃO,"RUA ALAGOAS, 295, BOA VIAGEM, BELO HORIZONTE, MG, BRASIL",RESTAURANTE SMR LTDA,RESTAURANTE SABOR MINEIRO,POINT (611505.48 7795931.45),0,"-19.9274895, -43.9340135"
136059,5611201.0,01-07-2014,NÃO,"AVENIDA ARTUR BERNARDES, 3040, VILA BARRAGEM SANTA LUCIA, BELO HORIZONTE, MG, BRASIL",MARIA DAS DORES SILVA 75420074672,ESTABELECIMENTO SEM NOME,POINT (610346.01 7793349.66),0,"-19.9525796, -43.9453908"
135228,5611204.0,05-06-2014,NÃO,"RUA DA HORTA, 4, VILA ECOLOGICA, BELO HORIZONTE, MG, BRASIL",CLEIDE BATISTA DE LIMA 10862028647,ESTABELECIMENTO SEM NOME,POINT (602473.63 7786791.42),0,
134641,5611204.0,20-05-2014,NÃO,"RUA ANTONIO RIBEIRO DE ABREU, 1450, RIBEIRO DE ABREU, BELO HORIZONTE, MG, BRASIL",REBERTH LUIZ MACIEL SILVA 09237629656,ESTABELECIMENTO SEM NOME,POINT (614756.46 7806503.30),0,"-19.8416118, -43.9010325"
134335,5611204.0,12-05-2014,NÃO,"RUA MARFIM, 19, PINDORAMA, BELO HORIZONTE, MG, BRASIL",GERALDO MATEUS FILHO 85542490620,ESTABELECIMENTO SEM NOME,POINT (602786.20 7798695.40),0,"-19.9062586, -44.0207215"
134337,5611201.0,12-05-2014,NÃO,"RUA SETECENTOS E DEZOITO, 300, JARDIM VITORIA, BELO HORIZONTE, MG, BRASIL",MARIA PEREIRA DA ROCHA RODRIGUES,GIOVANNAS PIZZARIA,POINT (617550.00 7803666.26),0,
134660,5611205.0,21-05-2014,SIM,"RUA JOSE CLETO, 200, PALMARES, BELO HORIZONTE, MG, BRASIL",DOM GOURMET ALIMENTACAO LTDA,DOM KICHOOP,POINT (611704.62 7801953.30),0,"-19.8765417, -43.9315160"
134698,5611204.0,21-05-2014,NÃO,"RUA ALGA AZUL, 145, JARDIM GUANABARA, BELO HORIZONTE, MG, BRASIL",TAIZA RUBIA DUARTE FERREIRA RODRIGUES 07193395610,ESTABELECIMENTO SEM NOME,POINT (611111.81 7807116.49),0,"-19.8290229, -43.9388133"
134033,5611204.0,02-05-2014,NÃO,"RUA PADRE DEMERVAL GOMES, 380, CORACAO EUCARISTICO, BELO HORIZONTE, MG, BRASIL",ANGELO RAFAEL TELLES,TANGANICA ART BAR,POINT (605527.28 7796447.39),103,"-19.9267672, -43.9901954"
134385,5611201.0,13-05-2014,NÃO,"RUA JUNQUILHOS, 887, NOVA SUISSA, BELO HORIZONTE, MG, BRASIL",AZENILDO MOURA DE LIMA LAMOUNIER 81225130425,ESTABELECIMENTO SEM NOME,POINT (607402.28 7795326.61),0,"-19.9318479, -43.9733334"
134053,5611204.0,02-05-2014,NÃO,"RUA AGEO PIO, 76, PALMEIRAS, BELO HORIZONTE, MG, BRASIL",WILMAR LOPES CALAZANS 03235314660,ESTABELECIMENTO SEM NOME,POINT (606548.59 7790289.72),0,
134746,5611204.0,23-05-2014,SIM,"AVENIDA DOM PEDRO I, 2708, PLANALTO, BELO HORIZONTE, MG, BRASIL",CLEMENTINO ALVES FERNANDES 08148880620,ESTABELECIMENTO SEM NOME,POINT (609409.42 7807555.43),0,"-19.8284961, -43.9606331"
134417,5611204.0,14-05-2014,NÃO,"RUA HEITOR MENIN, 102, ESTORIL, BELO HORIZONTE, MG, BRASIL",MOACIR PINHO DO CARMO 34387552620,ESTABELECIMENTO SEM NOME,POINT (608326.69 7791821.07),0,"-19.9673119, -43.9636208"
134430,5611201.0,14-05-2014,SIM,"AVENIDA PRUDENTE DE MORAIS, 520, CIDADE JARDIM, BELO HORIZONTE, MG, BRASIL",JARDINS COMERCIO LTDA,OLEGARIO JARDIM,POINT (610085.12 7794778.29),0,"-19.9373060, -43.9472329"
134810,5611204.0,26-05-2014,NÃO,"BECO DOS ESPORTES, 7, VILA AEROPORTO, BELO HORIZONTE, MG, BRASIL",ISMAEL DE OLIVEIRA ONOFRE 01994191678,ESTABELECIMENTO SEM NOME,POINT (610220.83 7805031.20),0,"-19.8477327, -43.9473365"
134085,5611201.0,05-05-2014,NÃO,"RUA MARTINS ALVES, 1299, NOVA ESPERANCA, BELO HORIZONTE, MG, BRASIL",LOS MINERITOS RESTAURANTE LTDA,MANGANELLI,POINT (608872.83 7799746.89),0,"-19.8970425, -43.9597044"
134086,5611201.0,05-05-2014,NÃO,"RUA MATO GROSSO, 631, BARRO PRETO, BELO HORIZONTE, MG, BRASIL",CAMPOS E NORONHA RESTAURANTE LTDA,ALMOCO MINEIRO,POINT (610098.06 7796624.24),0,"-19.9208974, -43.9473611"
134718,5611201.0,22-05-2014,NÃO,"RUA GERALDO RICARDO DA SILVEIRA, 67, DIAMANTE, BELO HORIZONTE, MG, BRASIL",20.298.361 APARECIDA DE CASSIA VENTURA,ESTABELECIMENTO SEM NOME,POINT (602427.67 7789448.88),0,"-19.9888599, -44.0210825"
134719,5611204.0,22-05-2014,NÃO,"RUA ESTELA, 146, PIRATININGA, BELO HORIZONTE, MG, BRASIL",FABIANE BARROS DE OLIVEIRA RIBEIRO 04336272638,ESTABELECIMENTO SEM NOME,POINT (605839.18 7808590.56),0,"-19.8159994, -43.9898681"
134117,5611201.0,06-05-2014,SIM,"RUA ELI SEABRA FILHO, 530, BURITIS, BELO HORIZONTE, MG, BRASIL",BUZATTI RESTAURANTE LTDA,NICO,POINT (607043.04 7790876.42),0,"-19.9756214, -43.9751097"
134456,5611204.0,14-05-2014,NÃO,"AVENIDA JOAQUIM JOSE DINIZ, 790, DOM JOAQUIM, BELO HORIZONTE, MG, BRASIL",RAFAEL HENRIQUE DEODATO SILVA 10491927614,ESTABELECIMENTO SEM NOME,POINT (613349.16 7801995.33),0,"-19.8745987, -43.9182206"
134776,5611204.0,23-05-2014,NÃO,"RUA COSME TORRES PIMENTA, 94, JARDIM DOS COMERCIARIOS, BELO HORIZONTE, MG, BRASIL",MARIA ANTONIA GONCALVES FREITAS 49992473649,ESTABELECIMENTO SEM NOME,POINT (607787.52 7810722.61),0,"-19.7959278, -43.9703929"
133812,5611201.0,24-04-2014,NÃO,"RUA SEVILHA, 98, CACHOEIRINHA, BELO HORIZONTE, MG, BRASIL",DAYANNA MIRANDA PLACIDO MACEDO DE SANTANA 09631442608,ESTABELECIMENTO SEM NOME,POINT (610777.86 7800925.19),0,"-19.8851082, -43.9417668"
134132,5611205.0,06-05-2014,NÃO,"RUA INTERSINDICAL, 216, FLAVIO DE OLIVEIRA, BELO HORIZONTE, MG, BRASIL",20.195.353 RAQUEL GONCALVES MOREIRA DO CARMO,ESTABELECIMENTO SEM NOME,POINT (604346.76 7788186.38),0,"-20.0019478, -44.0015394"
134489,5611201.0,15-05-2014,NÃO,"RUA SAO FIDELIS, 980, NOVA VISTA, BELO HORIZONTE, MG, BRASIL",CLAUDIO SIQUEIRA ESPINDOLA 77666470606,ESTABELECIMENTO SEM NOME,POINT (615759.45 7800543.12),0,"-19.8886844, -43.8983141"
134726,5611201.0,22-05-2014,NÃO,"RUA NESTOR VERAS, 41, SERRA VERDE, BELO HORIZONTE, MG, BRASIL",BRUNO LEANDRO DA SILVA 07439441605,ESTABELECIMENTO SEM NOME,POINT (609248.60 7810304.25),0,"-19.8007050, -43.9570586"
134176,5611201.0,07-05-2014,SIM,"RUA DAS AVELAS, 126, VILA CLORIS, BELO HORIZONTE, MG, BRASIL",DENISIO APARECIDO DA SILVA,RESTAURANTE E LANCHONETE EBENEZE,POINT (610097.75 7808248.72),0,"-19.8193154, -43.9490476"
134797,5611204.0,25-05-2014,NÃO,"RUA MARACA, 46, SAO GERALDO, BELO HORIZONTE, MG, BRASIL",BRUNA GONCALVES DE QUEIROZ 01558775692,ESTABELECIMENTO SEM NOME,POINT (615517.00 7798898.89),0,"-19.9014607, -43.8916950"
133566,5611201.0,16-04-2014,NÃO,"AVENIDA MANOEL SALLES BARBOSA, 64, CARDOSO, BELO HORIZONTE, MG, BRASIL",SHIRLEI BATISTA RIBEIRO 87490749620,ESTABELECIMENTO SEM NOME,POINT (603736.70 7788510.72),0,"-20.0010107, -44.0084828"
133568,5611204.0,16-04-2014,NÃO,"AVENIDA WASHINGTON LUIZ, 403, SAO BERNARDO, BELO HORIZONTE, MG, BRASIL",MARCOS AGOSTINHO DE JESUS 88545075634,ESTABELECIMENTO SEM NOME,POINT (611009.40 7804797.09),0,"-19.8487199, -43.9439317"
133570,5611205.0,16-04-2014,NÃO,"RUA BENTO GONCALVES FILHO, 26, PENHA, BELO HORIZONTE, MG, BRASIL",DARCY YASSUKO HARU MARQUES 84137800634,ESTABELECIMENTO SEM NOME,POINT (613678.35 7801830.54),0,"-19.8754849, -43.9127880"
133572,5611201.0,16-04-2014,SIM,"RUA ADAMINA, 104, SANTA TEREZA, BELO HORIZONTE, MG, BRASIL",BAR E RESTAURANTE ROCHA E FAMILIA LTDA,ESTABELECIMENTO SEM NOME,POINT (613198.21 7797451.42),0,"-19.9157637, -43.9183388"
134561,5611204.0,18-05-2014,NÃO,"RUA SAO LEOPOLDO, 60, SANTA CRUZ, BELO HORIZONTE, MG, BRASIL",MARIA DAS GRACAS MENDES 58521623615,ESTABELECIMENTO SEM NOME,POINT (610720.74 7801018.62),0,"-19.8801661, -43.9415664"
134575,5611204.0,19-05-2014,NÃO,"RUA JOSE FURLETTI, 130, BETANIA, BELO HORIZONTE, MG, BRASIL",JUSCELINO DONIZETE MOREIRA 67713629653,ESTABELECIMENTO SEM NOME,POINT (606262.01 7793811.68),0,"-19.9497071, -43.9848624"
133615,5611201.0,16-04-2014,SIM,"RUA JOSE SERGIO DE PAULA, 237, FERNAO DIAS, BELO HORIZONTE, MG, BRASIL",RESTAURANTE IRMAOS VICTOR LTDA,CAFE COM FRUTAS,POINT (612936.08 7802267.52),0,"-19.8705319, -43.9225577"
133942,5611201.0,29-04-2014,NÃO,"RUA VILA REAL, 114, VILA REAL II, BELO HORIZONTE, MG, BRASIL",20.160.540 ANTONIA VALDELICE SIQUEIRA MARTINS,ESTABELECIMENTO SEM NOME,POINT (609835.47 7801938.78),0,
134291,5611204.0,09-05-2014,NÃO,"AVENIDA ITAITE, 1024, SAO GERALDO, BELO HORIZONTE, MG, BRASIL",TAIRINE LOYOLA COSTA 13077998688,ESTABELECIMENTO SEM NOME,POINT (615729.77 7799553.74),0,"-19.8977723, -43.8980020"
161213,5611201.0,05-06-2017,SIM,"AVENIDA PRUDENTE DE MORAIS, 840, CORACAO DE JESUS, BELO HORIZONTE, MG, BRASIL",PRIMEIRO SABOR RESTAURANTE LTDA,BONECA DE LILI,POINT (609980.21 7794503.63),0,"-19.9469379, -43.9488773"
161980,5611204.0,14-06-2017,NÃO,"RUA ADERBAL RODRIGUES VAZ, 1071, LINDEIA, BELO HORIZONTE, MG, BRASIL",ETHYENE DAS GRACAS XAVIER 01485077605,BAR DA TIENE,POINT (599911.56 7790931.46),0,"-19.9746563, -44.0458595"
161228,5611204.0,05-06-2017,NÃO,"RUA JOSE BENEVIDES DA SILVEIRA, 554, LETICIA, BELO HORIZONTE, MG, BRASIL",ARTHUR GOMES FERREIRA 35844631811,CORUJA BAR,POINT (606686.87 7809363.76),0,"-19.8070283, -43.9804371"
161507,5611204.0,08-06-2017,NÃO,"RUA JOSE DE LIMA GEO, 143, JARDIM VITORIA, BELO HORIZONTE, MG, BRASIL",JOSE RAMOS DE ALMEIDA 00370255623,ESTABELECIMENTO SEM NOME,POINT (617121.33 7804564.54),0,"-19.8516163, -43.8824982"
161813,5611201.0,13-06-2017,NÃO,"AVENIDA BERNARDO DE VASCONCELOS, 2065, SANTA CRUZ, BELO HORIZONTE, MG, BRASIL",MAURO VALDIR PEREIRA 00024615609,RUSTIKOS ESPETERIA E RESTAURANTE,POINT (611516.66 7801643.00),0,
161815,5611201.0,13-06-2017,NÃO,"AVENIDA BERNARDO DE VASCONCELOS, 2065, SANTA CRUZ, BELO HORIZONTE, MG, BRASIL",ADELIO RODRIGUES SANTANA 00182488616,RUSTIKOS ESPETERIA E RESTAURANTE,POINT (611516.66 7801643.00),0,
161245,5611201.0,05-06-2017,SIM,"RUA GUMERCINDO COUTO E SILVA, 195, ITAPOA, BELO HORIZONTE, MG, BRASIL",MESTRE SERVICOS E PARTICIPACOES LTDA,MESTRE CHURRASQUEIRO,POINT (608522.91 7805873.09),0,"-19.8401154, -43.9626671"
161511,5611204.0,08-06-2017,NÃO,"RUA BARAO DE COROMANDEL, 512, BARREIRO, BELO HORIZONTE, MG, BRASIL",EDMO JOSE DE CARVALHO,BAR E RESTAURANTE DO JACARE,POINT (602752.28 7790958.23),0,"-19.9755422, -44.0189986"
161888,5611201.0,13-06-2017,NÃO,"RUA URUTU, 321, DOM JOAQUIM, BELO HORIZONTE, MG, BRASIL",WELLINGTON MARQUES SANTOS 52666301672,POTERE PIZZARIA,POINT (613144.07 7802012.83),0,"-19.8770035, -43.9180395"
127157,5611204.0,30-09-2013,NÃO,"AVENIDA BRIGADEIRO EDUARDO GOMES, 70, DOM BOSCO, BELO HORIZONTE, MG, BRASIL",CIROS BAR COMERCIO VAREJISTA LTDA,CIROS BAR,POINT (604795.82 7797412.70),0,"-19.9077812, -44.0028738"
127496,5611201.0,10-10-2013,NÃO,"RUA MOEMA, 394, PADRE EUSTAQUIO, BELO HORIZONTE, MG, BRASIL",ALEXANDRE JOSE RAMALHO,TAGARELAS BAR,POINT (606454.52 7797790.89),0,"-19.9160697, -43.9832616"
127167,5611201.0,01-10-2013,NÃO,"RUA TRES MARIAS, 305, MIRAMAR, BELO HORIZONTE, MG, BRASIL",ANTONIO ESTEFANO DO ESPIRITO SANTO 98094963620,ESTABELECIMENTO SEM NOME,POINT (603215.76 7788772.11),0,"-19.9947180, -44.0126781"
127771,5611201.0,17-10-2013,SIM,"AVENIDA SARAMENHA, 1535, TUPI B, BELO HORIZONTE, MG, BRASIL",HELIO BURGUER RESTAURANTE E PIZZARIA LTDA,HELIO BURGUER E PIZZA,POINT (613257.13 7805499.67),0,"-19.8416465, -43.9209809"
128095,5611204.0,29-10-2013,SIM,"RUA ARACI, 466, PINDORAMA, BELO HORIZONTE, MG, BRASIL",RITA VAZ RIBEIRO 07019304621,ESTABELECIMENTO SEM NOME,POINT (602469.77 7797473.19),0,"-19.9150926, -44.0211751"
127527,5611201.0,10-10-2013,NÃO,"AVENIDA PETIT, 631, NOVA VISTA, BELO HORIZONTE, MG, BRASIL",MARLENE DA SILVA ALBANAZ 85149349615,ESTABELECIMENTO SEM NOME,POINT (615554.73 7800366.00),0,"-19.8895337, -43.8958815"
127194,5611205.0,01-10-2013,SIM,"RUA MONTES CLAROS, 738, ANCHIETA, BELO HORIZONTE, MG, BRASIL",MONTES CLAROS SHOTS BAR LTDA,BUCANEIRO,POINT (612115.38 7794132.63),0,"-19.9460098, -43.9286452"
127542,5611204.0,11-10-2013,NÃO,"RUA SERRA DO ROLA MOCA, 3, VILA FORMOSA, BELO HORIZONTE, MG, BRASIL",GILBERTO ALVES FERNANDES 90132360659,ESTABELECIMENTO SEM NOME,POINT (601598.30 7788415.83),0,"-19.9997617, -44.0302851"
127546,5611204.0,11-10-2013,NÃO,"RUA PAPA HONORIO III, 385, OURO MINAS, BELO HORIZONTE, MG, BRASIL",LOURIVAL DE ASSIS 81341717615,ESTABELECIMENTO SEM NOME,POINT (614551.51 7805111.91),0,"-19.8482911, -43.9055871"
127214,5611201.0,01-10-2013,NÃO,"RUA ANA RAFAEL DOS SANTOS, 32, SANTA RITA, BELO HORIZONTE, MG, BRASIL",18.989.686 ROSILENE DE JESUS ROCHA TEIXEIRA,ESTABELECIMENTO SEM NOME,POINT (601474.27 7787133.22),0,"-20.0081143, -44.0307922"
127228,5611204.0,02-10-2013,SIM,"RUA SETE DE SETEMBRO, 110, CABANA DO PAI TOMAS, BELO HORIZONTE, MG, BRASIL",BEATRIZ DA SILVA 85624527691,ESTABELECIMENTO SEM NOME,POINT (604344.01 7794404.52),0,"-19.9452837, -44.0016367"
127806,5611204.0,18-10-2013,NÃO,"RUA AUSTEM NOGUEIRA DE SA, 210, OURO PRETO, BELO HORIZONTE, MG, BRASIL",MARISTELA CARMO DA SILVA 74396897634,ESTABELECIMENTO SEM NOME,POINT (606360.93 7801681.74),0,
127848,5611204.0,21-10-2013,NÃO,"AVENIDA PRESIDENTE ANTONIO CARLOS, 461, LAGOINHA, BELO HORIZONTE, MG, BRASIL",UBIRAJARA ALVES COELHO,BAR DO BIRA,POINT (610580.44 7798390.63),0,"-19.9094796, -43.9423581"
127272,5611204.0,03-10-2013,NÃO,"AVENIDA SILVA LOBO, 1995, GRAJAU, BELO HORIZONTE, MG, BRASIL",YASMIN APARECIDA DE CARVALHO 10830488642,ESTABELECIMENTO SEM NOME,POINT (608164.52 7794727.01),0,"-19.9371941, -43.9694766"
127615,5611204.0,14-10-2013,NÃO,"RUA NOSSA SENHORA DE FATIMA, 60, NOSSA SENHORA DE FATIMA, BELO HORIZONTE, MG, BRASIL",VILMAR ALVES NORONHA 97906220668,ESTABELECIMENTO SEM NOME,POINT (613959.48 7795070.11),0,"-19.9366687, -43.9045978"
127617,5611201.0,14-10-2013,NÃO,"RUA ROSA ANTONIA FABEL, 20, MINASCAIXA, BELO HORIZONTE, MG, BRASIL",JUCELIA ALVES BOMFIM 83673199668,ESTABELECIMENTO SEM NOME,POINT (609331.51 7809306.65),0,"-19.8084318, -43.9580176"
127889,5611201.0,22-10-2013,NÃO,"RUA MARIO SOARES, 1020, DOM BOSCO, BELO HORIZONTE, MG, BRASIL",SILVANIA DE OLIVEIRA 04962531662,ESTABELECIMENTO SEM NOME,POINT (604434.21 7797625.66),0,"-19.9181277, -44.0051800"
127891,5611204.0,22-10-2013,NÃO,"RUA MARIO SOARES, 1020, DOM BOSCO, BELO HORIZONTE, MG, BRASIL",PATRICIA DE OLIVEIRA SOUZA 62508482668,ESTABELECIMENTO SEM NOME,POINT (604434.21 7797625.66),0,"-19.9181277, -44.0051800"
128240,5611201.0,31-10-2013,SIM,"AVENIDA CRISTIANO MACHADO, 4000, UNIAO, BELO HORIZONTE, MG, BRASIL",FULLDARIN RESTAURANTE MINAS SHOPPING LTDA,FULLDARIN MINAS,POINT (612296.59 7802071.18),0,"-19.8743441, -43.9261621"
128243,5611201.0,31-10-2013,SIM,"AVENIDA DO CONTORNO, 4656, FUNCIONARIOS, BELO HORIZONTE, MG, BRASIL",VLM PRODUTOS ALIMENTICIOS LTDA,POMODORI PIZZAS,POINT (612474.15 7795327.55),0,"-19.9342953, -43.9249154"
